"Priors"               
p 0.1187 0.1909 0.09241 0.007738 0.1751 0.1246 0.0892 0.201       
               
"Mu"               
s -0.003 -0.0002 -0.0032 0.0005 -0.0042 0.0049 -0.0009 0.0028 0.0004 -0.0023 -0.0002 0 0 0.0006 -0.0004
s -0.0036 0 -0.0027 0.0006 0.002 -0.0009 0.0041 -0.0049 0.0011 -0.0008 -0.0011 0 0 0.0019 -0.0026
s 0.0035 -0.0001 0.002 -0.0005 -0.0034 0.0028 -0.0049 0.0073 -0.0006 0.0003 0.0013 0 0 -0.0022 0.0029
s -0.0001 0 -0.0014 0.0001 0 0.0004 0.0011 -0.0006 0.0124 -0.0015 -0.0033 0 0 0.014 -0.0178
s 0.0027 0.0001 0.0026 -0.0003 0.0017 -0.0023 -0.0008 0.0003 -0.0015 0.0026 0.0011 0 0 -0.0033 0.0037
s 0.0014 -0.0001 0.0009 -0.0001 0.0001 -0.0002 -0.0011 0.0013 -0.0033 0.0011 0.0031 0 0 -0.006 0.006
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0.0005 0 -0.002 0.0001 0.0002 0.0006 0.0019 -0.0022 0.014 -0.0033 -0.006 0 0 0.0214 -0.0254
s -0.0013 0 0.0027 -0.0003 -0.0007 -0.0004 -0.0026 0.0029 -0.0178 0.0037 0.006 0 0 -0.0254 0.0319
               
"Sigma5"               
s 0.016 0 0.005 -0.0007 0.0019 -0.0022 -0.0035 0.0038 -0.0003 0.0024 0.0012 0 0 0.0004 -0.0014
s 0 0.0002 0.0001 0 0.0003 -0.0003 0.0001 -0.0002 0 0.0001 -0.0001 0 0 0.0002 -0.0002
s 0.005 0.0001 0.0041 -0.0006 0.0011 -0.002 -0.0028 0.0026 -0.0014 0.0019 0.0007 0 0 -0.0022 0.0029
s -0.0007 0 -0.0006 0.0002 -0.0001 0.0002 0.0005 -0.0005 0.0001 -0.0002 -0.0002 0 0 0.0002 -0.0003
s 0.0019 0.0003 0.0011 -0.0001 0.0045 -0.0037 0.0024 -0.004 0.0003 0.0011 -0.0002 0 0 0.0013 -0.0022
s -0.0022 -0.0003 -0.002 0.0002 -0.0037 0.0039 -0.0012 0.0029 0.0002 -0.0015 0.0001 0 0 -0.0002 0.0005
s -0.0035 0.0001 -0.0028 0.0005 0.0024 -0.0012 0.0049 -0.0062 0.0021 -0.0011 -0.0012 0 0 0.0036 -0.0052
s 0.0038 -0.0002 0.0026 -0.0005 -0.004 0.0029 -0.0062 0.0089 -0.0019 0.0009 0.0017 0 0 -0.0045 0.0061
s -0.0003 0 -0.0014 0.0001 0.0003 0.0002 0.0021 -0.0019 0.0114 -0.0015 -0.0038 0 0 0.0139 -0.0179
s 0.0024 0.0001 0.0019 -0.0002 0.0011 -0.0015 -0.0011 0.0009 -0.0015 0.0023 0.0016 0 0 -0.0038 0.0041
s 0.0012 -0.0001 0.0007 -0.0002 -0.0002 0.0001 -0.0012 0.0017 -0.0038 0.0016 0.0038 0 0 -0.0074 0.0077
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0.0004 0.0002 -0.0022 0.0002 0.0013 -0.0002 0.0036 -0.0045 0.0139 -0.0038 -0.0074 0 0 0.0234 -0.0282
s -0.0014 -0.0002 0.0029 -0.0003 -0.0022 0.0005 -0.0052 0.0061 -0.0179 0.0041 0.0077 0 0 -0.0282 0.0361
               
"Sigma6"               
s 0.008 0.0002 0.0009 -0.0002 0.0007 -0.0001 -0.001 0.0017 -0.0006 0.0003 0.0001 0 0 0.0006 -0.0009
s 0.0002 0.0001 0.0001 0 0.0004 -0.0003 0.0003 -0.0005 0 0 -0.0001 0 0 0.0005 -0.0006
s 0.0009 0.0001 0.0009 -0.0001 -0.0002 0.0001 -0.0011 0.0016 -0.0008 0.0005 0.0004 0 0 -0.0014 0.0018
s -0.0002 0 -0.0001 0.0001 0.0001 -0.0001 0.0003 -0.0004 0 -0.0001 -0.0001 0 0 0.0002 -0.0002
s 0.0007 0.0004 -0.0002 0.0001 0.0055 -0.0035 0.0041 -0.0065 0.0014 0 -0.0006 0 0 0.0038 -0.0058
s -0.0001 -0.0003 0.0001 -0.0001 -0.0035 0.0028 -0.0028 0.0049 -0.001 -0.0003 0.0003 0 0 -0.0022 0.0033
s -0.001 0.0003 -0.0011 0.0003 0.0041 -0.0028 0.0048 -0.0073 0.0029 -0.0009 -0.0016 0 0 0.0054 -0.0076
s 0.0017 -0.0005 0.0016 -0.0004 -0.0065 0.0049 -0.0073 0.012 -0.0038 0.001 0.002 0 0 -0.0077 0.011
s -0.0006 0 -0.0008 0 0.0014 -0.001 0.0029 -0.0038 0.0109 -0.0015 -0.0038 0 0 0.0132 -0.0181
s 0.0003 0 0.0005 -0.0001 0 -0.0003 -0.0009 0.001 -0.0015 0.0022 0.0023 0 0 -0.0054 0.0064
s 0.0001 -0.0001 0.0004 -0.0001 -0.0006 0.0003 -0.0016 0.002 -0.0038 0.0023 0.0049 0 0 -0.0099 0.0109
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0.0006 0.0005 -0.0014 0.0002 0.0038 -0.0022 0.0054 -0.0077 0.0132 -0.0054 -0.0099 0 0 0.0277 -0.0346
s -0.0009 -0.0006 0.0018 -0.0002 -0.0058 0.0033 -0.0076 0.011 -0.0181 0.0064 0.0109 0 0 -0.0346 0.0458
               
"Sigma7"               
s 0.0032 0.0001 0.0001 -0.0002 0.0004 0.0003 0 0.0008 0.0002 -0.0002 0.0001 0 0 0.0001 -0.0001
s 0.0001 0.0001 0 0 0.0002 -0.0001 0.0002 -0.0002 0.0002 -0.0002 -0.0002 0 0 0.0007 -0.0009
s 0.0001 0 0.0002 -0.0001 0 0 -0.0003 0.0005 -0.0002 0.0002 0.0002 0 0 -0.0005 0.0006
s -0.0002 0 -0.0001 0.0001 0 -0.0001 0.0001 -0.0003 -0.0001 0 0 0 0 0 -0.0001
s 0.0004 0.0002 0 0 0.0035 -0.0017 0.0026 -0.0033 0.0016 -0.0003 -0.0002 0 0 0.0027 -0.0042
s 0.0003 -0.0001 0 -0.0001 -0.0017 0.0025 -0.0019 0.004 -0.0012 -0.0003 0.0001 0 0 -0.0015 0.0022
s 0 0.0002 -0.0003 0.0001 0.0026 -0.0019 0.003 -0.0041 0.0022 -0.0007 -0.0011 0 0 0.0036 -0.0046
s 0.0008 -0.0002 0.0005 -0.0003 -0.0033 0.004 -0.0041 0.0079 -0.0031 0.0006 0.0011 0 0 -0.0053 0.0077
